Gene	C2	C7	C3	C5	C12	C13	C14	C11	C4	C8	C6	C10	C9	C1
Fbxo15	0.0011029485596707818	0.0	0.002500209016393443	0.023641786259541987	0.010778066666666667	0.01286803431372549	0.15106907246376813	0.1646850520231214	0.1518078655616943	0.210164472972973	0.2130189861111111	0.20943462755102038	0.5004440821917808	0.6520981245421245
Fbxo5	0.14288627777777776	0.8114672268041238	0.4179938237704918	0.673435786259542	0.12601677916666668	0.04603909803921569	0.09442515217391305	0.06166968208092486	0.044327880294659304	0.2991054324324324	0.7897516875	0.5208892040816326	0.7491099760273973	1.379700542124542
Fem1b	0.7311808395061729	0.8306503608247423	0.6393208422131147	0.9786160190839696	0.198409325	0.3651210343137255	0.17271590579710144	0.4331709190751445	0.33440281215469614	0.7211326513513513	1.078903503472222	0.5240262346938775	0.8370631917808219	1.4075256080586083
Fen1	0.2880495144032922	0.8851336443298968	0.7165775553278688	1.0822011679389312	0.15228436666666667	0.11297410784313724	0.20343914492753623	0.2790873526011561	0.14269646040515654	0.5086134999999999	1.2154752291666666	0.7369614081632653	0.8704095684931507	1.2060803113553114
Fermt2	2.2679884979423868	2.1949331855670104	1.2339699221311475	1.2320962519083969	1.165412775	1.152513	0.9975504130434782	1.4724614913294798	1.2527542062615102	1.0849971027027028	1.0465542395833334	1.0377130102040817	0.8141854657534247	0.9115357582417583
Fez2	1.2241321707818928	1.3117172886597939	0.7150557581967213	0.6551247366412214	0.4213443708333333	0.4308437843137255	0.12956738405797102	0.335473774566474	0.23226810865561695	0.2520173	0.18817728472222223	0.18027969387755102	0.13825816438356164	0.20699605128205129
Fgf4	0.0	0.0	0.06386281147540983	0.2592750229007634	0.041809425	0.0747305931372549	0.13169049275362318	0.31667247976878615	0.2026058103130755	0.1748150027027027	0.3454108923611111	0.23034751020408162	0.7924836746575343	1.1854874212454212
Fgf5	0.06164722633744856	0.050870783505154636	0.02822209426229508	0.005703988549618321	0.050187454166666666	0.05195553921568627	0.010960507246376813	0.0048218150289017336	0.013279780847145487	0.004727345945945946	0.0	0.006111801020408163	0.0	0.037344106227106225
Fgf7	0.9548492016460906	0.889513618556701	0.564785018442623	0.057924041984732826	0.3573112166666667	0.8294185294117647	0.07733671014492753	0.23404080924855492	0.2970198821362799	0.08139873243243242	0.007985677083333333	0.0	0.0025655924657534243	0.0
Fgfbp1	0.0	0.003105881443298969	0.17341824795081967	0.30734663358778624	0.07012139999999999	0.020684710784313724	0.24042709420289854	0.30894523121387285	0.21230639779005525	0.6836963675675676	0.8680024548611112	0.24008557142857145	0.46056732534246575	0.2880494908424909
Fgfr1	1.523283378600823	1.4738996752577318	1.075733444672131	0.7380402557251908	0.8318055291666667	1.6224138039215688	1.2595915144927536	1.6634871502890174	1.6279030607734808	1.493587364864865	1.3464149444444444	1.585184612244898	1.058916160958904	1.0132234212454214
Fgfr2	0.37638166255144034	0.4874664639175258	0.21085092008196724	0.18775829007633588	0.1614845708333333	0.2705998088235294	0.03881868115942029	0.2675959884393064	0.2259964935543278	0.1303873027027027	0.10683426736111111	0.09833070918367347	0.07090710958904109	0.13336185714285714
Fhl1	2.2614414732510286	2.4704453350515463	1.1336851905737706	1.8383115687022902	1.2851205166666666	1.227207019607843	0.8611080724637681	1.1190926011560693	1.1467728895027625	1.0390936459459459	1.2903741840277778	1.189212280612245	0.6283873732876712	0.3278389706959707
Fhl2	1.2605858148148148	1.2119560257731958	0.6059932172131147	0.5092432709923664	0.6825386041666667	1.4843709901960784	0.14545130434782608	0.3041163063583815	0.4617307127071823	0.15698195135135135	0.08565214236111111	0.040955198979591836	0.060394547945205476	0.02448842490842491
Fhl3	0.6596602654320988	0.699433793814433	0.36163184221311473	0.3257153015267175	0.22206792083333332	0.19658429901960786	0.034817608695652175	0.21047678612716764	0.10538353959484346	0.10692045675675677	0.055487274305555556	0.043798086734693875	0.007739825342465754	0.10775063736263736
Fibin	0.4282502757201646	0.4669646288659794	0.05999407991803279	0.036917354961832065	0.050914608333333326	0.11711627450980391	0.009956485507246378	0.023552618497109826	0.014129136279926334	0.00519261081081081	0.0	0.0	0.0	0.0
Figf	0.18071464197530862	0.23310192783505151	0.5149498463114754	0.13512204198473282	0.29976576666666666	0.811226181372549	0.36488028260869565	0.8414591445086704	0.6474082578268877	0.24971193783783785	0.08371559375	0.1857233979591837	0.03487441095890411	0.07621258608058608
Fignl1	0.2239249732510288	0.7856011237113403	0.639284387295082	0.8857626335877862	0.0995567	0.05001369117647059	0.09068877536231884	0.07802191329479768	0.0501719650092081	0.3458899405405405	0.9694366875	0.5736589591836735	0.6783838835616439	1.3026091465201466
Filip1l	1.61710337654321	1.512074618556701	0.6234785983606558	0.2639158664122137	0.27628138750000003	0.4696128382352941	0.05669182608695652	0.24520667630057805	0.09696546961325968	0.1252844972972973	0.02951867361111111	0.01343358673469388	0.009432534246575341	0.010705483516483517
Firre	0.11961467901234568	0.09042823711340207	0.11239537909836066	0.1228427824427481	0.12613634583333333	0.30728994607843135	0.3429312971014493	0.3914381907514451	0.3938927697974217	0.6125495756756757	0.49498397569444447	0.3266306122448979	0.8346257157534247	0.6901062710622711
Fkbp10	1.6751332386831275	1.5220913092783503	1.3986818975409836	1.2705167786259544	1.1076602208333335	1.1936039411764705	0.5575826231884058	1.095455768786127	0.7304215359116022	0.8672810135135135	0.6584843020833334	0.6694675357142857	0.2135300410958904	0.3403273882783883
Fkbp14	0.7420989197530864	0.5693339793814434	0.21746810860655738	0.14949269465648854	0.11709440833333333	0.5061459215686274	0.09803757246376811	0.32673516763005783	0.28974537384898713	0.20304457567567566	0.094285375	0.0825057193877551	0.05835001369863014	0.060409809523809525
Fkbp1a	2.9693072366255144	2.9456860463917525	2.7609905348360653	3.009916927480916	2.2126516166666668	2.0028345392156863	1.8233938695652174	2.554883768786127	2.0773296906077348	2.385880048648649	2.831347222222222	2.2306768163265307	1.9634607602739726	2.3770198864468863
Fkbp3	1.0854541543209877	1.3373993041237113	1.5094343053278687	1.4498804923664124	1.0964892208333334	0.9887522254901961	1.3628303188405797	1.0470023815028902	1.2738272541436464	1.4483289702702702	1.619758902777778	1.8983475	1.8041632534246574	1.9917522161172159
Fkbp4	0.9543323374485597	1.1142366649484536	1.4813255409836064	1.5845716603053435	0.7543289458333333	0.6411560098039216	0.994987072463768	1.0046439826589595	0.8090563333333334	1.215926191891892	1.9202437013888887	1.846095913265306	2.137252729452055	2.6442289597069597
Fkbp5	0.3322762551440329	0.6946042835051547	0.6512627602459017	0.717147679389313	0.17741597083333333	0.17417694607843137	0.09720513768115942	0.12940486705202311	0.07900984346224676	0.26555266486486484	0.4402393159722222	0.3483607244897959	0.49159194178082194	1.2636566813186814
Flna	4.401731995884774	4.434446659793815	3.0416089077868853	2.8932198625954197	2.945489041666667	2.399926450980392	2.0131432971014496	2.604897514450867	2.136122856353591	1.8844127432432431	1.6205835416666665	1.8041367857142858	1.165355109589041	1.7044473369963369
Flnb	3.420923897119341	3.3770578608247424	2.8482117336065573	2.719991270992366	2.1969624	2.126513357843137	1.718007731884058	2.993955104046243	2.369327325966851	2.022278591891892	1.7188821145833333	1.6804450255102041	1.2755090102739726	1.285776512820513
Flnc	1.6892053950617283	1.5899975051546391	0.8812383319672131	0.7027851603053435	0.6298081208333334	0.4488982205882353	0.11116204347826088	0.4316316936416185	0.1561564585635359	0.23028635405405404	0.05335728819444444	0.027131326530612242	0.05187255136986302	0.1457794871794872
Flrt2	1.3445942716049382	1.4866372474226803	0.6426140737704917	0.5394407595419848	0.4229533958333333	0.8214785735294118	0.29079581159420287	0.9911782023121387	0.7321954990791897	0.4721655405405405	0.39308863194444443	0.5152620459183673	0.04044650684931507	0.006030380952380953
